par_85,par_86,par_87,par_88,par_89,par_95,mean
0.5194444444444445,0.5152777777777777,0.5722222222222222,0.5319444444444444,0.5250000000000001,0.5430555555555555,0.5344907407407408
0.49444444444444446,0.5277777777777778,0.5583333333333333,0.5194444444444445,0.5236111111111111,0.5652777777777778,0.5314814814814816
0.5027777777777777,0.5402777777777777,0.5680555555555556,0.49722222222222223,0.5125,0.5875,0.5347222222222222
0.48611111111111105,0.5458333333333333,0.523611111111111,0.5402777777777777,0.5277777777777779,0.5680555555555555,0.5319444444444444
0.5222222222222223,0.5583333333333333,0.5444444444444445,0.5527777777777778,0.4875,0.5180555555555555,0.5305555555555556
0.5222222222222223,0.5305555555555556,0.5263888888888889,0.55,0.5166666666666666,0.49444444444444446,0.5233796296296296
0.5125,0.5125,0.5263888888888889,0.5388888888888889,0.4958333333333333,0.47777777777777775,0.5106481481481481
0.4916666666666666,0.5083333333333333,0.5166666666666667,0.5597222222222222,0.5277777777777779,0.4763888888888889,0.513425925925926
0.4958333333333334,0.49444444444444446,0.5,0.5694444444444444,0.5333333333333333,0.5069444444444444,0.5166666666666666
0.5291666666666667,0.4930555555555555,0.5111111111111111,0.55,0.5458333333333334,0.5208333333333333,0.5249999999999999
0.5249999999999999,0.48611111111111105,0.4847222222222222,0.523611111111111,0.5180555555555556,0.5319444444444444,0.5115740740740741
0.5027777777777778,0.4569444444444445,0.5069444444444444,0.49444444444444446,0.5277777777777778,0.5347222222222222,0.5039351851851852
0.5041666666666667,0.4958333333333333,0.5208333333333334,0.4972222222222221,0.5,0.55,0.5113425925925926
0.5222222222222224,0.5277777777777779,0.538888888888889,0.5041666666666667,0.5055555555555555,0.538888888888889,0.5229166666666667
0.5305555555555556,0.5583333333333333,0.5319444444444444,0.513888888888889,0.5041666666666667,0.5375,0.5293981481481482
0.5375000000000001,0.5041666666666667,0.5263888888888888,0.48611111111111116,0.5,0.5291666666666666,0.5138888888888888
0.523611111111111,0.49861111111111117,0.5041666666666667,0.5041666666666667,0.4652777777777778,0.5347222222222222,0.5050925925925925
0.538888888888889,0.5597222222222222,0.5097222222222222,0.5472222222222223,0.5222222222222223,0.5263888888888889,0.5340277777777779
0.5652777777777779,0.5902777777777778,0.5097222222222222,0.5319444444444444,0.5361111111111111,0.5055555555555555,0.5398148148148149
0.5416666666666667,0.5791666666666666,0.5249999999999999,0.4833333333333334,0.513888888888889,0.4680555555555556,0.5185185185185185
0.5291666666666666,0.5750000000000001,0.5097222222222222,0.49444444444444446,0.4958333333333334,0.5069444444444444,0.5185185185185186
0.5444444444444445,0.5527777777777778,0.4847222222222222,0.5125,0.49722222222222223,0.5250000000000001,0.5194444444444445
0.5111111111111111,0.4930555555555555,0.49722222222222234,0.5444444444444445,0.5152777777777777,0.5694444444444444,0.5217592592592593
0.4625,0.5013888888888889,0.5347222222222222,0.5416666666666667,0.5097222222222222,0.5625,0.5187499999999999
0.46388888888888885,0.48611111111111105,0.5458333333333334,0.5416666666666666,0.4875,0.5069444444444444,0.505324074074074
0.4847222222222222,0.4875,0.5055555555555555,0.5222222222222221,0.48611111111111105,0.47777777777777775,0.4939814814814815
0.5152777777777777,0.5375,0.49861111111111106,0.513888888888889,0.5027777777777778,0.48611111111111105,0.5090277777777777
