par_85,par_86,par_87,par_88,par_89,par_95,mean
0.4958333333333333,0.5138888888888888,0.5138888888888888,0.5083333333333333,0.48611111111111105,0.55,0.5113425925925926
0.5319444444444444,0.5041666666666667,0.5041666666666667,0.48194444444444445,0.5444444444444445,0.5652777777777779,0.5219907407407407
0.5402777777777779,0.5416666666666667,0.5416666666666667,0.5208333333333334,0.5652777777777779,0.5819444444444445,0.5486111111111112
0.5222222222222221,0.5333333333333333,0.5333333333333333,0.5291666666666667,0.5625,0.5624999999999999,0.5405092592592592
0.5125,0.5222222222222223,0.5222222222222223,0.5291666666666667,0.5597222222222222,0.5638888888888889,0.5349537037037037
0.5,0.5069444444444444,0.5069444444444444,0.5180555555555555,0.5444444444444445,0.5513888888888889,0.5212962962962963
0.4930555555555555,0.5361111111111111,0.5361111111111111,0.49444444444444446,0.5263888888888889,0.5625,0.5247685185185186
0.486111111111111,0.525,0.525,0.47777777777777775,0.5138888888888888,0.5541666666666667,0.5136574074074074
0.4708333333333333,0.5097222222222222,0.5097222222222222,0.4916666666666666,0.5055555555555555,0.5361111111111112,0.5039351851851852
0.4972222222222222,0.5305555555555557,0.5305555555555557,0.5222222222222223,0.525,0.5361111111111111,0.5236111111111111
0.4791666666666667,0.5222222222222223,0.5222222222222223,0.5402777777777777,0.5222222222222221,0.5347222222222222,0.5201388888888889
0.5111111111111111,0.5402777777777779,0.5402777777777779,0.5055555555555555,0.5083333333333333,0.5875000000000001,0.5321759259259259
0.5666666666666667,0.5222222222222223,0.5222222222222223,0.4916666666666666,0.5069444444444444,0.5875,0.5328703703703704
0.5430555555555555,0.5180555555555555,0.5180555555555555,0.49722222222222223,0.5,0.5625,0.523148148148148
0.5402777777777777,0.5194444444444445,0.5194444444444445,0.4888888888888888,0.5013888888888889,0.525,0.5157407407407407
0.5430555555555556,0.5263888888888888,0.5263888888888888,0.5263888888888889,0.5097222222222223,0.5180555555555555,0.525
0.5236111111111111,0.5055555555555555,0.5055555555555555,0.5291666666666666,0.5263888888888889,0.5180555555555556,0.5180555555555556
0.5569444444444445,0.5013888888888889,0.5013888888888889,0.5180555555555555,0.5333333333333333,0.5305555555555556,0.523611111111111
0.5527777777777778,0.4930555555555555,0.4930555555555555,0.5319444444444444,0.5111111111111112,0.5458333333333334,0.5212962962962963
0.5541666666666667,0.5152777777777777,0.5152777777777777,0.5263888888888889,0.5069444444444444,0.5347222222222222,0.5254629629629629
0.5375,0.5375,0.5375,0.5180555555555555,0.5222222222222223,0.4875,0.5233796296296296
0.4888888888888889,0.5097222222222222,0.5097222222222222,0.5194444444444445,0.5222222222222221,0.49861111111111106,0.5081018518518517
0.5527777777777778,0.5083333333333333,0.5083333333333333,0.5555555555555556,0.5472222222222223,0.5333333333333334,0.5342592592592593
0.5263888888888889,0.48194444444444445,0.48194444444444445,0.5305555555555556,0.5027777777777779,0.5166666666666667,0.506712962962963
0.4833333333333334,0.5125,0.5125,0.4875,0.5027777777777778,0.5083333333333333,0.5011574074074073
0.5208333333333333,0.5166666666666666,0.5166666666666666,0.48888888888888893,0.5305555555555556,0.5416666666666666,0.5192129629629628
